BillURL,SessionYr,BillName,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2010-12/financeno4.html,2010-12,Finance (No. 4) Bill,Committee Debate - 1st sitting: House of Commons,24.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financeno4/120424/am/120424s01.htm
http://services.parliament.uk//bills/2010-12/financeno4.html,2010-12,Finance (No. 4) Bill,Committee Debate - 2nd sitting: House of Commons,24.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financeno4/120424/pm/120424s01.htm
http://services.parliament.uk//bills/2010-12/financeno4.html,2010-12,Finance (No. 4) Bill,Committee Debate - 3rd sitting: House of Commons,26.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financeno4/120426/am/120426s01.htm
http://services.parliament.uk//bills/2010-12/financeno4.html,2010-12,Finance (No. 4) Bill,Committee Debate - 4th sitting: House of Commons,26.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financeno4/120426/pm/120426s01.htm
http://services.parliament.uk//bills/2010-12/financialinstitutionsreform.html,2010-12,Financial Institutions (Reform) Bill,1st reading: House of Commons,29.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120229/debtext/120229-0001.htm#12022956000001
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,1st reading: House of Commons,26.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120126/debtext/120126-0001.htm#12012667000010
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,2nd reading: House of Commons,06.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0002.htm#12020616000001
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Programme motion: House of Commons,06.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0004.htm#1202074000003
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Money resolution: House of Commons,06.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0004.htm#1202074000005
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Carry-over motion: House of Commons,06.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120206/debtext/120206-0004.htm#1202074000006
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 1st sitting: House of Commons,21.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120221/am/120221s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate:  2nd Sitting: House of Commons,21.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120221/pm/120221s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Programme (No. 2) motion: House of Commons,21.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120221/debtext/120221-0002.htm#12022161000001
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 3rd Sitting: House of Commons,23.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120223/am/120223s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 4th Sitting: House of Commons,23.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120223/pm/120223s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 5th Sitting: House of Commons,28.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120228/am/120228s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 6th Sitting: House of Commons,28.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120228/pm/120228s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 7th Sitting: House of Commons,01.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120301/am/120301s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 8th Sitting: House of Commons,01.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120301/pm/120301s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 9th Sitting: House of Commons,06.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120306/am/120306s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 10th Sitting [Part I]: House of Commons,06.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120306/pm/120306s01part1.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 10th Sitting [Part II]: House of Commons,06.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120306/pm/120306s01part2.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 11th Sitting: House of Commons,08.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120308/am/120308s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 12th Sitting: House of Commons,08.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120308/pm/120308s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 13th Sitting: House of Commons,15.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120315/am/120315s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 14th Sitting: House of Commons,15.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120315/pm/120315s01.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 15th Sitting - [Part I]: House of Commons,20.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120320/am/120320s01p1.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 15th Sitting - [Part II]: House of Commons,20.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120320/am/120320s01p2.htm
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Committee Debate: 16th Sitting: House of Commons,22.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/financialservices/120322/pm/120322s01.htm/
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Report stage: House of Commons,23.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120423/debtext/120423-0002.htm#1204234000001
http://services.parliament.uk//bills/2010-12/financialservices.html,2010-12,Financial Services Bill,Programme (No. 3) motion: House of Commons,23.04.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120423/debtext/120423-0002.htm#1204234000002
http://services.parliament.uk//bills/2010-12/financialservicesregulationofdepositsandlending.html,2010-12,Financial Services (Regulation of Deposits and Lending) Bill,1st reading: House of Commons,15.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100915/debtext/100915-0002.htm#10091526000008
http://services.parliament.uk//bills/2010-12/financialservicesregulationofderivatives.html,2010-12,Financial Services (Regulation of Derivatives) Bill,1st reading: House of Commons,15.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110315/debtext/110315-0001.htm#11031569000001
http://services.parliament.uk//bills/2010-12/financialservicesunfairtermsinconsumercontracts.html,2010-12,Financial Services (Unfair Terms in Consumer Contracts) Bill,1st reading: House of Commons,30.06.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100630/debtext/100630-0004.htm#10063036000008
http://services.parliament.uk//bills/2010-12/firesafetyprotectionoftenants.html,2010-12,Fire Safety (Protection of Tenants) Bill,1st reading: House of Commons,30.06.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100630/debtext/100630-0004.htm#10063036000008
http://services.parliament.uk//bills/2010-12/firearmsamendment.html,2010-12,Firearms (Amendment) Bill,1st reading: House of Commons,25.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110125/debtext/110125-0001.htm#11012545000001
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,1st reading: House of Commons,22.07.2010,http://www.parliament.uk/business/bills-and-legislation/current-bills/bills-before-parliament-no-debate/
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,2nd reading: House of Commons,13.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100913/debtext/100913-0002.htm#10091315000001
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Programme motion: House of Commons,13.09.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100913/debtext/100913-0004.htm#1009144000004
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Committee: 1st sitting: House of Commons,16.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101116/debtext/101116-0002.htm#10111632000002
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Committee: 2nd sitting: House of Commons,24.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101124/debtext/101124-0002.htm#10112451000002
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Programme motion (No. 2): House of Commons,24.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101124/debtext/101124-0002.htm#10112451000008
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Committee: 2nd sitting: House of Commons,01.12.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101201/debtext/101201-0001.htm#10120145000002
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Report stage: House of Commons,18.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110118/debtext/110118-0001.htm#11011866000002
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,3rd reading: House of Commons,18.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110118/debtext/110118-0003.htm#column_793
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,1st reading: House of Lords,19.01.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110119-gc0001.htm#11011951000055
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,2nd reading: House of Lords,01.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110301-0001.htm#11030144000426
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Committee: 1st sitting: House of Lords,15.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110315-0003.htm#110315100000449
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Committee: 2nd sitting: House of Lords,21.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110321-0001.htm#1103217000475
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Committee: 3rd sitting: House of Lords,29.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110329-0001.htm#11032949000466
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Report: 1st sitting: House of Lords,10.05.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/index/110510.html
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Report: 2nd sitting: House of Lords,16.05.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110516-0001.htm#11051610000829
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,3rd reading: House of Lords,24.05.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110524-0001.htm#11052476000601
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Ping Pong: House of Commons,13.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110713/debtext/110713-0002.htm#11071354000001
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Programme (No. 3) motion: House of Commons,13.07.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110713/debtext/110713-0002.htm#11071354000011
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Ping Pong: House of Lords,18.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110718-0001.htm#1107183000912
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Ping Pong: House of Commons,08.09.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110908/debtext/110908-0002.htm#11090852000001
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Ping Pong: House of Lords,14.09.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110914-0002.htm#110914101001492
http://services.parliament.uk//bills/2010-12/fixedtermparliaments.html,2010-12,Fixed-term Parliaments Act,Royal Assent,15.09.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110915-0001.htm#11091560000482
